Province_Code,Province_Name,District_Code,District_Name,Constituency_Code,Constituency_Name,Ward_Code,Ward_Name
7,Northern,10,Senga Hill,102,Senga Hill,107010010,Chozi
7,Northern,11,Lunte,102,Senga Hill,107010010,Chozi
7,Northern,11,Lunte,103,Lunte,107010010,Chozi
7,Northern,11,Lunte,103,Lunte,107011001,Chewe
7,Northern,11,Lunte,103,Lunte,107011002,Luangwa
7,Northern,11,Lunte,103,Lunte,107011003,Kasanshi
7,Northern,11,Lunte,103,Lunte,107011004,Isenga
7,Northern,11,Lunte,103,Lunte,107011005,Nchelenje
7,Northern,11,Lunte,103,Lunte,107011006,Myangaluba
7,Northern,11,Lunte,103,Lunte,107011007,Malaila
7,Northern,11,Lunte,103,Lunte,107011008,Malambwa
7,Northern,11,Lunte,103,Lunte,107011009,Kalungwishi
7,Northern,11,Lunte,103,Lunte,107011010,Kanyanta
7,Northern,11,Lunte,103,Lunte,107011011,Lubushi
7,Northern,11,Lunte,103,Lunte,107011012,Lunte
7,Northern,11,Lunte,103,Lunte,107011013,Masonde
7,Northern,11,Lunte,103,Lunte,107011014,Bwandela
7,Northern,12,Lupososhi,103,Lunte,107011014,Bwandela
7,Northern,12,Lupososhi,100,Lupososhi,107011014,Bwandela
7,Northern,12,Lupososhi,100,Lupososhi,107012001,Intandashi
7,Northern,12,Lupososhi,100,Lupososhi,107012002,Kaela
7,Northern,12,Lupososhi,100,Lupososhi,107012003,Kalinga
7,Northern,12,Lupososhi,100,Lupososhi,107012004,Munshinga
7,Northern,12,Lupososhi,100,Lupososhi,107012005,Katilye
7,Northern,12,Lupososhi,100,Lupososhi,107012006,Kafinsa
7,Northern,12,Lupososhi,100,Lupososhi,107012007,Kampemba
7,Northern,12,Lupososhi,100,Lupososhi,107012008,Mulalashi
7,Northern,12,Lupososhi,100,Lupososhi,107012009,Mufili
7,Northern,12,Lupososhi,100,Lupososhi,107012010,Ilambo
7,Northern,12,Lupososhi,100,Lupososhi,107012011,Ibale
7,Northern,12,Lupososhi,100,Lupososhi,107012012,Bwalinde
7,Northern,12,Lupososhi,100,Lupososhi,107012013,Lubwa
8,North,12,Lupososhi,100,Lupososhi,107012013,Lubwa
8,North,1,Chavuma,100,Lupososhi,107012013,Lubwa
8,North,1,Chavuma,108,Chavuma,107012013,Lubwa
8,North,1,Chavuma,108,Chavuma,108001001,Nguvu Mukuku
8,North,1,Chavuma,108,Chavuma,108001002,Nyatanda
8,North,1,Chavuma,108,Chavuma,108001003,Nyambingila
8,North,1,Chavuma,108,Chavuma,108001004,Chambi Mandalo
8,North,1,Chavuma,108,Chavuma,108001005,Sanjongo Mavili
8,North,1,Chavuma,108,Chavuma,108001006,Chavuma Central
8,North,1,Chavuma,108,Chavuma,108001007,Sewe Mungole
8,North,1,Chavuma,108,Chavuma,108001008,Chiyeke
8,North,1,Chavuma,108,Chavuma,108001009,Kakhoma
8,North,1,Chavuma,108,Chavuma,108001010,Lingelengenda Chinwandumba
8,North,1,Chavuma,108,Chavuma,108001011,Kalombo Kamisamba
8,North,1,Chavuma,108,Chavuma,108001012,Chivombo Mbalango
8,North,1,Chavuma,108,Chavuma,108001013,Lingundu Kayinda
8,North,1,Chavuma,108,Chavuma,108001014,Lukolwe Musunga
8,North,1,Chavuma,108,Chavuma,108001015,Kambuya Mukelangombe
8,North,2,Ikelenge,108,Chavuma,108001015,Kambuya Mukelangombe
8,North,2,Ikelenge,109,Ikeleng,108001015,Kambuya Mukelangombe
8,North,2,Ikelenge,109,Ikeleng,108002001,Mwininyilamba
8,North,2,Ikelenge,109,Ikeleng,108002002,Kafweku
8,North,2,Ikelenge,109,Ikeleng,108002003,Mwilombi
8,North,2,Ikelenge,109,Ikeleng,108002004,Jimbe
8,North,2,Ikelenge,109,Ikeleng,108002005,Chanachamuhing'A
8,North,2,Ikelenge,109,Ikeleng,108002006,Nyakaseya
8,North,2,Ikelenge,109,Ikeleng,108002007,Sakeji
8,North,2,Ikelenge,109,Ikeleng,108002008,Ikeleng'I
8,North,2,Ikelenge,109,Ikeleng,108002009,Mukang'Ala
8,North,2,Ikelenge,109,Ikeleng,108002010,Lwakela
8,North,3,Kabompo,109,Ikeleng,108002010,Lwakela
8,North,3,Kabompo,110,Kabompo,108002010,Lwakela
8,North,3,Kabompo,110,Kabompo,108003001,Kayombo
8,North,3,Kabompo,110,Kabompo,108003002,Chikonkwelo
8,North,3,Kabompo,110,Kabompo,108003003,Luli
8,North,3,Kabompo,110,Kabompo,108003004,Kamafwafwa
8,North,3,Kabompo,110,Kabompo,108003005,Kabompo
8,North,3,Kabompo,110,Kabompo,108003006,Litoya
8,North,3,Kabompo,110,Kabompo,108003007,Chifuwe
8,North,3,Kabompo,110,Kabompo,108003008,Kamisombo
8,North,3,Kabompo,110,Kabompo,108003009,Nkulwashi
8,North,3,Kabompo,110,Kabompo,108003010,Kabulamema
8,North,3,Kabompo,110,Kabompo,108003011,Kamisamba
8,North,3,Kabompo,110,Kabompo,108003012,Mumbeji
8,North,3,Kabompo,110,Kabompo,108003013,Maveve
8,North,3,Kabompo,110,Kabompo,108003014,Kalwilo
8,North,3,Kabompo,110,Kabompo,108003015,Chikenge
8,North,3,Kabompo,110,Kabompo,108003016,Katuva
8,North,3,Kabompo,110,Kabompo,108003017,Lunyiwe
8,North,4,Kasempa,110,Kabompo,108003017,Lunyiwe
8,North,4,Kasempa,111,Kasempa,108003017,Lunyiwe
8,North,4,Kasempa,111,Kasempa,108004001,Kamakuku
8,North,4,Kasempa,111,Kasempa,108004002,Nselauke
8,North,4,Kasempa,111,Kasempa,108004003,Ingwe
8,North,4,Kasempa,111,Kasempa,108004004,Kaimbwe
8,North,4,Kasempa,111,Kasempa,108004005,Kamatete
8,North,4,Kasempa,111,Kasempa,108004006,Mukema
8,North,4,Kasempa,111,Kasempa,108004007,Mukinda
8,North,4,Kasempa,111,Kasempa,108004008,Nyoka
8,North,4,Kasempa,111,Kasempa,108004009,Maako
8,North,4,Kasempa,111,Kasempa,108004010,Lubofu
8,North,4,Kasempa,111,Kasempa,108004011,Kelongwa
8,North,4,Kasempa,111,Kasempa,108004012,Kamakechi
8,North,4,Kasempa,111,Kasempa,108004013,Jifumpa
8,North,4,Kasempa,111,Kasempa,108004014,Mukunashi
8,North,4,Kasempa,111,Kasempa,108004015,Kanongo
8,North,4,Kasempa,111,Kasempa,108004016,Mpungu
8,North,4,Kasempa,111,Kasempa,108004017,Kantenda
8,North,4,Kasempa,111,Kasempa,108004018,Shibende
8,North,4,Kasempa,111,Kasempa,108004019,Nkenyauna
8,North,4,Kasempa,111,Kasempa,108004020,Kikonkomene
8,North,4,Kasempa,111,Kasempa,108004021,Njenga
8,North,4,Kasempa,111,Kasempa,108004022,Kalombe
8,North,4,Kasempa,111,Kasempa,108004023,Dengwe
8,North,4,Kasempa,111,Kasempa,108004024,Kamusongolwa
8,North,5,Manyinga,111,Kasempa,108004024,Kamusongolwa
8,North,5,Manyinga,112,Manyinga,108004024,Kamusongolwa
8,North,5,Manyinga,112,Manyinga,108005001,Chiteve
8,North,5,Manyinga,112,Manyinga,108005002,Loloma
8,North,5,Manyinga,112,Manyinga,108005003,Sikufele
8,North,5,Manyinga,112,Manyinga,108005004,Kaula
8,North,5,Manyinga,112,Manyinga,108005005,Kawanda
8,North,5,Manyinga,112,Manyinga,108005006,Kasamba
8,North,5,Manyinga,112,Manyinga,108005007,Chongo
8,North,5,Manyinga,112,Manyinga,108005008,Chifuwe North
8,North,5,Manyinga,112,Manyinga,108005009,Manyinga
8,North,5,Manyinga,112,Manyinga,108005010,Mukosho
8,North,5,Manyinga,112,Manyinga,108005011,Kachikenge
8,North,5,Manyinga,112,Manyinga,108005012,Dihamba
8,North,5,Manyinga,112,Manyinga,108005013,Lunsong'Wa
8,North,5,Manyinga,112,Manyinga,108005014,Kashinakaji
8,North,6,Mufumbwe,112,Manyinga,108005014,Kashinakaji
8,North,6,Mufumbwe,113,Mufumbwe,108005014,Kashinakaji
8,North,6,Mufumbwe,113,Mufumbwe,108006001,Kashima West
8,North,6,Mufumbwe,113,Mufumbwe,108006002,Kashima East
8,North,6,Mufumbwe,113,Mufumbwe,108006003,Matushi
8,North,6,Mufumbwe,113,Mufumbwe,108006004,Kamabuta
8,North,6,Mufumbwe,113,Mufumbwe,108006005,Kalambu
8,North,6,Mufumbwe,113,Mufumbwe,108006006,Chizela
8,North,6,Mufumbwe,113,Mufumbwe,108006007,Shukwe
8,North,6,Mufumbwe,113,Mufumbwe,108006008,Kikonge
8,North,6,Mufumbwe,113,Mufumbwe,108006009,Kalengwa
8,North,6,Mufumbwe,113,Mufumbwe,108006010,Munyambala
8,North,6,Mufumbwe,113,Mufumbwe,108006011,Kabipupu
8,North,6,Mufumbwe,113,Mufumbwe,108006012,Musonweji
8,North,6,Mufumbwe,113,Mufumbwe,108006013,Kilale
8,North,6,Mufumbwe,113,Mufumbwe,108006014,Mushima
8,North,6,Mufumbwe,113,Mufumbwe,108006015,Kaminzekenzeke
8,North,6,Mufumbwe,113,Mufumbwe,108006016,Lalafuta
8,North,6,Mufumbwe,113,Mufumbwe,108006017,Shimpandanga
8,North,6,Mufumbwe,113,Mufumbwe,108006018,Miluji
8,North,7,Mwinilunga,113,Mufumbwe,108006018,Miluji
8,North,7,Mwinilunga,114,Mwinilunga,108006018,Miluji
8,North,7,Mwinilunga,114,Mwinilunga,108007001,Kanzenzi
8,North,7,Mwinilunga,114,Mwinilunga,108007002,Chibwika
8,North,7,Mwinilunga,114,Mwinilunga,108007003,Kamapanda
8,North,7,Mwinilunga,114,Mwinilunga,108007004,Kanongesha
8,North,7,Mwinilunga,114,Mwinilunga,108007005,Kawiku
8,North,7,Mwinilunga,114,Mwinilunga,108007006,Kabanda
8,North,7,Mwinilunga,114,Mwinilunga,108007007,Mulumbi
8,North,7,Mwinilunga,114,Mwinilunga,108007008,Kampemba
8,North,7,Mwinilunga,114,Mwinilunga,108007009,Mudanyama
8,North,7,Mwinilunga,114,Mwinilunga,108007010,Mundwiji
8,North,7,Mwinilunga,114,Mwinilunga,108007011,Kapundu
8,North,7,Mwinilunga,114,Mwinilunga,108007012,Kanyama
8,North,7,Mwinilunga,114,Mwinilunga,108007013,Kakoma
8,North,7,Mwinilunga,114,Mwinilunga,108007014,Kasampula
8,North,7,Mwinilunga,114,Mwinilunga,108007015,Lumwana
8,North,7,Mwinilunga,114,Mwinilunga,108007016,Chisasa
8,North,7,Mwinilunga,114,Mwinilunga,108007017,Makuya
8,North,7,Mwinilunga,114,Mwinilunga,108007018,Ntambu
8,North,7,Mwinilunga,114,Mwinilunga,108007019,Sailunga
8,North,7,Mwinilunga,114,Mwinilunga,108007020,Samuteba
8,North,7,Mwinilunga,114,Mwinilunga,108007021,Kanyikomboshi
8,North,8,Solwezi,114,Mwinilunga,108007021,Kanyikomboshi
8,North,8,Solwezi,115,Solwezi Central,108007021,Kanyikomboshi
8,North,8,Solwezi,115,Solwezi Central,108008001,Kimasala
8,North,8,Solwezi,115,Solwezi Central,108008002,Kamalamba
8,North,8,Solwezi,115,Solwezi Central,108008003,Kapijimpanga
8,North,8,Solwezi,115,Solwezi Central,108008004,Sandang'Ombe
8,North,8,Solwezi,115,Solwezi Central,108008005,Kyalalankuba
8,North,8,Solwezi,115,Solwezi Central,108008006,Kyawama
8,North,8,Solwezi,115,Solwezi Central,108008007,Tumvwang'Anai
8,North,8,Solwezi,115,Solwezi Central,108008008,Kazhiba
8,North,8,Solwezi,115,Solwezi Central,108008009,Kivuku
8,North,8,Solwezi,115,Solwezi Central,108008010,Kyafukuma
8,North,8,Solwezi,115,Solwezi Central,108008011,Kimale
8,North,8,Solwezi,115,Solwezi Central,108008012,Kifubwa
8,North,9,Zambezi,115,Solwezi Central,108008012,Kifubwa
8,North,9,Zambezi,118,Zambezi East,108008012,Kifubwa
8,North,9,Zambezi,118,Zambezi East,108009001,Nyakuleng'A
8,North,9,Zambezi,118,Zambezi East,108009002,Lwitadi Lwatembo
8,North,9,Zambezi,118,Zambezi East,108009003,Mpidi Kakong
8,North,9,Zambezi,118,Zambezi East,108009004,Chitokoloki
8,North,9,Zambezi,118,Zambezi East,108009005,Kasesi Chivweji
8,North,9,Zambezi,118,Zambezi East,108009006,Zambezi
8,North,9,Zambezi,118,Zambezi East,108009007,Chileng
8,North,9,Zambezi,118,Zambezi East,108009008,Mukanda Nkunda
8,North,9,Zambezi,118,Zambezi East,108009009,Dipalata
8,North,9,Zambezi,118,Zambezi East,108009010,Lunkunyi
8,North,9,Zambezi,119,Zambezi West,108009010,Lunkunyi
8,North,9,Zambezi,119,Zambezi West,108009011,Mapachi Chinyingi
8,North,9,Zambezi,119,Zambezi West,108009012,Likungu
8,North,9,Zambezi,119,Zambezi West,108009013,Liyovu
8,North,9,Zambezi,119,Zambezi West,108009014,Muyembe
8,North,9,Zambezi,119,Zambezi West,108009015,Mwange Nyawanda
8,North,9,Zambezi,119,Zambezi West,108009016,Matondo Nyachikayi
8,North,10,Kalumbila,119,Zambezi West,108009016,Matondo Nyachikayi
8,North,10,Kalumbila,117,Solwezi West,108009016,Matondo Nyachikayi
8,North,10,Kalumbila,117,Solwezi West,108010001,Kibanza
8,North,10,Kalumbila,117,Solwezi West,108010002,Mwajimambwe
8,North,10,Kalumbila,117,Solwezi West,108010003,Wabituwo
8,North,10,Kalumbila,117,Solwezi West,108010004,Shilenda
8,North,10,Kalumbila,117,Solwezi West,108010005,Mumena
8,North,10,Kalumbila,117,Solwezi West,108010006,Matebo
8,North,10,Kalumbila,117,Solwezi West,108010007,Chovwe
8,North,10,Kalumbila,117,Solwezi West,108010008,Musele
8,North,10,Kalumbila,117,Solwezi West,108010009,Kisasa
8,North,10,Kalumbila,117,Solwezi West,108010010,Chitung'U
8,North,10,Kalumbila,117,Solwezi West,108010011,Mukumbi
8,North,10,Kalumbila,117,Solwezi West,108010012,Mumbezhi
8,North,11,Mushindamo,117,Solwezi West,108010012,Mumbezhi
8,North,11,Mushindamo,116,Solwezi East,108010012,Mumbezhi
8,North,11,Mushindamo,116,Solwezi East,108011001,Kilumba
8,North,11,Mushindamo,116,Solwezi East,108011002,Mulonga
8,North,11,Mushindamo,116,Solwezi East,108011003,Musaka
8,North,11,Mushindamo,116,Solwezi East,108011004,Kikola
8,North,11,Mushindamo,116,Solwezi East,108011005,Kangwena
8,North,11,Mushindamo,116,Solwezi East,108011006,Kalilele
8,North,11,Mushindamo,116,Solwezi East,108011007,Mapunga
8,North,11,Mushindamo,116,Solwezi East,108011008,Mujimanzovu
9,Southern,11,Mushindamo,116,Solwezi East,108011008,Mujimanzovu
9,Southern,4,Itezhi,116,Solwezi East,108011008,Mujimanzovu
9,Southern,4,Itezhi,5,Itezh,108011008,Mujimanzovu
9,Southern,4,Itezhi,5,Itezh,101004001,Itezhi-Tezhi
9,Southern,4,Itezhi,5,Itezh,101004002,Itumbi
9,Southern,4,Itezhi,5,Itezh,101004003,Kaanzwa
9,Southern,4,Itezhi,5,Itezh,101004004,Masemu
9,Southern,4,Itezhi,5,Itezh,101004005,Babizhi
9,Southern,4,Itezhi,5,Itezh,101004006,Lubanda
9,Southern,4,Itezhi,5,Itezh,101004007,Banamwaze
9,Southern,4,Itezhi,5,Itezh,101004008,Makunku
9,Southern,4,Itezhi,5,Itezh,101004009,Nyambo
9,Southern,4,Itezhi,5,Itezh,101004010,Kabulungwe
9,Southern,4,Itezhi,5,Itezh,101004011,Basanga
9,Southern,4,Itezhi,5,Itezh,101004012,Luubwe
9,Southern,4,Itezhi,5,Itezh,101004013,Mbila
9,Southern,4,Itezhi,5,Itezh,101004014,Shambala
9,Southern,4,Itezhi,5,Itezh,101004015,Luchena
9,Southern,2,Chirundu,5,Itezh,101004015,Luchena
9,Southern,2,Chirundu,72,Chirundu,101004015,Luchena
9,Southern,2,Chirundu,72,Chirundu,105002001,Musaya
9,Southern,2,Chirundu,72,Chirundu,105002002,Kapululira
9,Southern,2,Chirundu,72,Chirundu,105002003,Chirundu
9,Southern,2,Chirundu,72,Chirundu,105002004,Chirundu West
9,Southern,2,Chirundu,72,Chirundu,105002005,Mushungu
9,Southern,2,Chirundu,72,Chirundu,105002006,Njame
9,Southern,2,Chirundu,72,Chirundu,105002007,Ng'Ombe Ilede
9,Southern,2,Chirundu,72,Chirundu,105002008,Nkandabwe
9,Southern,2,Chirundu,72,Chirundu,105002009,Lusitu
9,Southern,2,Chirundu,72,Chirundu,105002010,Kanyanga
9,Southern,2,Chirundu,72,Chirundu,105002011,Sikoongo
9,Southern,2,Chirundu,72,Chirundu,105002012,Ibbwemunyama
9,Southern,1,Chikankata,72,Chirundu,105002012,Ibbwemunyama
9,Southern,1,Chikankata,120,Chikankata,105002012,Ibbwemunyama
9,Southern,1,Chikankata,120,Chikankata,109001001,Kasengo
9,Southern,1,Chikankata,120,Chikankata,109001002,Nansenga
9,Southern,1,Chikankata,120,Chikankata,109001003,Turnpike
9,Southern,1,Chikankata,120,Chikankata,109001004,Namalundu
9,Southern,1,Chikankata,120,Chikankata,109001005,Musaya
9,Southern,1,Chikankata,120,Chikankata,109001006,Chikani
9,Southern,1,Chikankata,120,Chikankata,109001007,Nzingu
9,Southern,1,Chikankata,120,Chikankata,109001008,Chitete
9,Southern,1,Chikankata,120,Chikankata,109001009,Malala
9,Southern,1,Chikankata,120,Chikankata,109001010,Chikombola
9,Southern,1,Chikankata,120,Chikankata,109001011,Munyomenzyi
9,Southern,1,Chikankata,120,Chikankata,109001012,Mabwetuba
9,Southern,1,Chikankata,120,Chikankata,109001013,Upper Kaleya
9,Southern,1,Chikankata,120,Chikankata,109001014,Chakanza
9,Southern,2,Choma,120,Chikankata,109001014,Chakanza
9,Southern,2,Choma,121,Choma Central,109001014,Chakanza
9,Southern,2,Choma,121,Choma Central,109002001,Namuswa
9,Southern,2,Choma,121,Choma Central,109002002,Masuku
9,Southern,2,Choma,121,Choma Central,109002003,Siasikabole
9,Southern,2,Choma,121,Choma Central,109002004,Singani
9,Southern,2,Choma,121,Choma Central,109002005,Nakeempa
9,Southern,2,Choma,121,Choma Central,109002006,Mutandalike
9,Southern,2,Choma,121,Choma Central,109002007,Mubula
9,Southern,2,Choma,121,Choma Central,109002008,Sikalundu
9,Southern,2,Choma,121,Choma Central,109002009,Stateland
9,Southern,2,Choma,121,Choma Central,109002010,Kulundana
9,Southern,2,Choma,121,Choma Central,109002011,Simacheche
9,Southern,2,Choma,121,Choma Central,109002012,Siamambo
9,Southern,2,Choma,121,Choma Central,109002013,Sikalongo
9,Southern,2,Choma,121,Choma Central,109002014,Batoka
9,Southern,2,Choma,121,Choma Central,109002015,Moomba
9,Southern,2,Choma,121,Choma Central,109002016,Simamvwa
9,Southern,2,Choma,122,Mbabala,109002016,Simamvwa
9,Southern,2,Choma,122,Mbabala,109002017,Ng'Onga
9,Southern,2,Choma,122,Mbabala,109002018,Kabimba
9,Southern,2,Choma,122,Mbabala,109002019,Mutanga
9,Southern,2,Choma,122,Mbabala,109002020,Macha
9,Southern,2,Choma,122,Mbabala,109002021,Kabanze-Mayobo
9,Southern,2,Choma,122,Mbabala,109002022,Simaubi
9,Southern,2,Choma,122,Mbabala,109002023,Chilalantambo
9,Southern,2,Choma,122,Mbabala,109002024,Mapanza
9,Southern,2,Choma,122,Mbabala,109002025,Kalundu
9,Southern,2,Choma,122,Mbabala,109002026,Nchembe
9,Southern,2,Choma,122,Mbabala,109002027,Mang
9,Southern,2,Choma,122,Mbabala,109002028,Mbabala
9,Southern,3,Gwembe,122,Mbabala,109002028,Mbabala
9,Southern,3,Gwembe,123,Gwembe,109002028,Mbabala
9,Southern,3,Gwembe,123,Gwembe,109003001,Jongola
9,Southern,3,Gwembe,123,Gwembe,109003002,Fumbo
9,Southern,3,Gwembe,123,Gwembe,109003003,Makuyu
9,Southern,3,Gwembe,123,Gwembe,109003004,Lukonde
9,Southern,3,Gwembe,123,Gwembe,109003005,Bbondo
9,Southern,3,Gwembe,123,Gwembe,109003006,Chaamwe
9,Southern,3,Gwembe,123,Gwembe,109003007,Luumbo
9,Southern,3,Gwembe,123,Gwembe,109003008,Kkole
9,Southern,3,Gwembe,123,Gwembe,109003009,Siampande
9,Southern,3,Gwembe,123,Gwembe,109003010,Kkota Kkota
9,Southern,3,Gwembe,123,Gwembe,109003011,Chibuwe
9,Southern,3,Gwembe,123,Gwembe,109003012,Syambabala
9,Southern,3,Gwembe,123,Gwembe,109003013,Kkoma
9,Southern,3,Gwembe,123,Gwembe,109003014,Sinafala
9,Southern,3,Gwembe,123,Gwembe,109003015,Chisanga
9,Southern,3,Gwembe,123,Gwembe,109003016,Jumbo Sompani
9,Southern,4,Kalomo,123,Gwembe,109003016,Jumbo Sompani
9,Southern,4,Kalomo,124,Dundumwezi,109003016,Jumbo Sompani
9,Southern,4,Kalomo,124,Dundumwezi,109004001,Kasukwe
9,Southern,4,Kalomo,124,Dundumwezi,109004002,Naluja
9,Southern,4,Kalomo,124,Dundumwezi,109004003,Bbilili
9,Southern,4,Kalomo,124,Dundumwezi,109004004,Katanda
9,Southern,4,Kalomo,124,Dundumwezi,109004005,Omba
9,Southern,4,Kalomo,124,Dundumwezi,109004006,Mikata
9,Southern,4,Kalomo,124,Dundumwezi,109004007,Chikanta
9,Southern,4,Kalomo,124,Dundumwezi,109004008,Chamuka
9,Southern,4,Kalomo,125,Kalomo Central,109004008,Chamuka
9,Southern,4,Kalomo,125,Kalomo Central,109004009,Chifusa
9,Southern,4,Kalomo,125,Kalomo Central,109004010,Siachitema
9,Southern,4,Kalomo,125,Kalomo Central,109004011,Kalonda
9,Southern,4,Kalomo,125,Kalomo Central,109004012,Choonga
9,Southern,4,Kalomo,125,Kalomo Central,109004013,Mwaata
9,Southern,4,Kalomo,125,Kalomo Central,109004014,Chilesha
9,Southern,4,Kalomo,125,Kalomo Central,109004015,Mayoba
9,Southern,4,Kalomo,125,Kalomo Central,109004016,Namwianga
9,Southern,4,Kalomo,125,Kalomo Central,109004017,Sipatunyana
9,Southern,4,Kalomo,125,Kalomo Central,109004018,Chawila
9,Southern,4,Kalomo,125,Kalomo Central,109004019,Simayakwe
9,Southern,4,Kalomo,125,Kalomo Central,109004020,Nachikungu
9,Southern,5,Kazungula,125,Kalomo Central,109004020,Nachikungu
9,Southern,5,Kazungula,126,Katombola,109004020,Nachikungu
9,Southern,5,Kazungula,126,Katombola,109005001,Moomba
9,Southern,5,Kazungula,126,Katombola,109005002,Chooma
9,Southern,5,Kazungula,126,Katombola,109005003,Nguba
9,Southern,5,Kazungula,126,Katombola,109005004,Kauwe
9,Southern,5,Kazungula,126,Katombola,109005005,Nyawa
9,Southern,5,Kazungula,126,Katombola,109005006,Bombwe
9,Southern,5,Kazungula,126,Katombola,109005007,Sikaunzwe
9,Southern,5,Kazungula,126,Katombola,109005008,Kazungula Central
9,Southern,5,Kazungula,126,Katombola,109005009,Mandia
9,Southern,5,Kazungula,126,Katombola,109005010,Sekute
9,Southern,5,Kazungula,126,Katombola,109005011,Ngwezi
9,Southern,5,Kazungula,126,Katombola,109005012,Kanchele
9,Southern,5,Kazungula,126,Katombola,109005013,Simango
9,Southern,5,Kazungula,126,Katombola,109005014,Musokotwane
9,Southern,5,Kazungula,126,Katombola,109005015,Katapazi
9,Southern,5,Kazungula,126,Katombola,109005016,Mukuni
9,Southern,6,Livingstone,126,Katombola,109005016,Mukuni
9,Southern,6,Livingstone,127,Livingstone,109005016,Mukuni
9,Southern,6,Livingstone,127,Livingstone,109006001,Freedom
9,Southern,6,Livingstone,127,Livingstone,109006002,Musi-Oa-Tunya
9,Southern,6,Livingstone,127,Livingstone,109006003,Akapelwa
9,Southern,6,Livingstone,127,Livingstone,109006004,Lizuma
9,Southern,6,Livingstone,127,Livingstone,109006005,Dambwa Central
9,Southern,6,Livingstone,127,Livingstone,109006006,Zambezi
9,Southern,6,Livingstone,127,Livingstone,109006007,Nakatindi
9,Southern,6,Livingstone,127,Livingstone,109006008,Simonga
9,Southern,6,Livingstone,127,Livingstone,109006009,Dr
9,Southern,6,Livingstone,127,Livingstone,109006010,Kasiya
9,Southern,6,Livingstone,127,Livingstone,109006011,Simatobolo
9,Southern,6,Livingstone,127,Livingstone,109006012,Libuyu
9,Southern,6,Livingstone,127,Livingstone,109006013,Kabila
9,Southern,6,Livingstone,127,Livingstone,109006014,Shungu
9,Southern,6,Livingstone,127,Livingstone,109006015,Nansanzu
9,Southern,6,Livingstone,127,Livingstone,109006016,Kariba
9,Southern,6,Livingstone,127,Livingstone,109006017,Maramba
9,Southern,6,Livingstone,127,Livingstone,109006018,Mulungushi
9,Southern,6,Livingstone,127,Livingstone,109006019,Mwalibonena
9,Southern,6,Livingstone,127,Livingstone,109006020,Namatama
9,Southern,7,Mazabuka,127,Livingstone,109006020,Namatama
9,Southern,7,Mazabuka,128,Magoye,109006020,Namatama
9,Southern,7,Mazabuka,128,Magoye,109007001,Nkonkola
9,Southern,7,Mazabuka,128,Magoye,109007002,Chivuna
9,Southern,7,Mazabuka,128,Magoye,109007003,Mbaya
9,Southern,7,Mazabuka,128,Magoye,109007004,Musuma
9,Southern,7,Mazabuka,128,Magoye,109007005,Munjile
9,Southern,7,Mazabuka,128,Magoye,109007006,Ngwezi
9,Southern,7,Mazabuka,128,Magoye,109007007,Nachipooma
9,Southern,7,Mazabuka,128,Magoye,109007008,Mwanachingwala
9,Southern,7,Mazabuka,128,Magoye,109007009,Munenga
9,Southern,7,Mazabuka,128,Magoye,109007010,Kalama
9,Southern,7,Mazabuka,128,Magoye,109007011,Itebe
9,Southern,7,Mazabuka,129,Mazabuka Central,109007011,Itebe
9,Southern,7,Mazabuka,129,Mazabuka Central,109007012,Siyoowi
9,Southern,7,Mazabuka,129,Mazabuka Central,109007013,Mazabuka Central
9,Southern,7,Mazabuka,129,Mazabuka Central,109007014,Bennie Mwiinga
9,Southern,7,Mazabuka,129,Mazabuka Central,109007015,Chizobo
9,Southern,7,Mazabuka,129,Mazabuka Central,109007016,Kaonga
9,Southern,7,Mazabuka,129,Mazabuka Central,109007017,Nakambala
9,Southern,7,Mazabuka,129,Mazabuka Central,109007018,Nega Nega
9,Southern,7,Mazabuka,129,Mazabuka Central,109007019,Lubombo
9,Southern,7,Mazabuka,129,Mazabuka Central,109007020,Mugoto
9,Southern,8,Monze,129,Mazabuka Central,109007020,Mugoto
9,Southern,8,Monze,130,Bweengwa,109007020,Mugoto
9,Southern,8,Monze,130,Bweengwa,109008001,Malundu
9,Southern,8,Monze,130,Bweengwa,109008002,Hamusonde
9,Southern,8,Monze,130,Bweengwa,109008003,Kaila
9,Southern,8,Monze,130,Bweengwa,109008004,Keemba
9,Southern,8,Monze,130,Bweengwa,109008005,Choongo East
9,Southern,8,Monze,130,Bweengwa,109008006,Choongo West
9,Southern,8,Monze,130,Bweengwa,109008007,Bweengwa
9,Southern,8,Monze,130,Bweengwa,109008008,Hamangaba
9,Southern,8,Monze,131,Monze Central,109008008,Hamangaba
9,Southern,8,Monze,131,Monze Central,109008009,Hamamvwa
9,Southern,8,Monze,131,Monze Central,109008010,Katimba
9,Southern,8,Monze,131,Monze Central,109008011,Bbombo
9,Southern,8,Monze,131,Monze Central,109008012,Hatontola
9,Southern,8,Monze,131,Monze Central,109008013,Hufwa-Hamapande
9,Southern,8,Monze,131,Monze Central,109008014,Mayaba
9,Southern,8,Monze,131,Monze Central,109008015,Chisekese
9,Southern,8,Monze,131,Monze Central,109008016,Ufwenuka
9,Southern,8,Monze,131,Monze Central,109008017,Singonya
9,Southern,8,Monze,131,Monze Central,109008018,Chipembele
9,Southern,8,Monze,131,Monze Central,109008019,Manungu
9,Southern,8,Monze,131,Monze Central,109008020,Monze Urban
9,Southern,8,Monze,132,Moomba,109008020,Monze Urban
